旅行社,行程網頁,行程名稱,哪裡出發,跟團/自由行,成團人數,旅程天數,已成團/保證出團,將成團,交通方式,行程資訊,行程日期和價格
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000001327,【太平仙境】醉美見晴懷古步道、太平山森林賞紫葉槭、龍潭湖悠活園區一日,台北出發,跟團遊,32人成行,未提供旅遊天數或者一日遊,01,01,未提供交通方式,第1天: 第1天 - 台北車站東三門出發→見晴懷古步道(CNN評比全球最美28條小路之一)→太平山國家森林遊樂區+檜木原始林步道→Herbelle龍潭湖悠活園區→返回台北 - 住宿地點: 未提供住宿,"{'6月/07': '$599起', '6月/14': '$599起', '6月/16': '已報名 5 $599起', '6月/17': '$599起', '6月/21': '$599起', '6月/30': '已報名 2 $599起', '7月/05': '已報名 3 $599起', '7月/14': '已報名 1 $699起', '7月/19': '已報名 2 $599起', '7月/28': '$699起', '8月/02': '$599起', '8月/04': '$699起', '8月/10': '$699起', '8月/16': '$599起', '8月/25': '$699起', '9月/06': '$599起', '9月/15': '$699起', '9月/20': '已報名 4 $599起', '9月/28': '$699起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000003736,【金黃花雨】魔幻文心蘭黃金隧道、沁涼消暑新寮瀑布、員山米粉湯宜蘭一日,台北出發,跟團遊,30人成行,未提供旅遊天數或者一日遊,01,01,未提供交通方式,第1天: 第1天 - 台北車站東三門→沁涼消暑新寮瀑布→員山魚丸米粉一條街(午餐自理)→員山機堡→金雙牲農場～金黃隧道文心蘭隧道→Herbelle龍潭湖悠活園區→預計抵達台北 - 住宿地點: 未提供住宿,"{'5月/29': '可候補 已報名 28 $599起', '6月/04': '可候補 已報名 32 $599起', '6月/06': '將成團 已報名 29 $599起', '6月/12': '已報名 10 $599起', '6月/13': '已報名 1 $599起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000007011,【手作DIY】溪湖糖廠.北斗老街散策.襪仔王.台鉅美妝觀光工廠一日遊,高雄出發,跟團遊,36人成行,未提供旅遊天數或者一日遊,01,01,巴士 大型遊覽巴士 43人座,第1天: 第1天 - 高雄/台南→溪湖糖廠→北斗老街散策→襪仔王觀光工廠(手作襪仔娃)→台鉅美妝觀光工廠→賦歸 - 住宿地點: 未提供住宿,"{'6月/11': '$699起', '6月/25': '$699起', '7月/09': '$699起', '7月/23': '$699起', '8月/06': '$699起', '8月/20': '$699起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000006984,【尋訪最美茶園】最美茶園步道、百年老街漫遊一日遊,高雄出發,跟團遊,36人成行,未提供旅遊天數或者一日遊,01,01,巴士 大型遊覽巴士 43人座,第1天: 第1天 - 高雄/台南→阿里山二延平步道→奮起湖老街→萬客香伴手禮→賦歸 - 住宿地點: 未提供住宿,"{'6月/03': '$699起', '6月/17': '已報名 1 $699起', '7月/08': '$699起', '7月/22': '$699起', '8月/05': '$699起', '8月/19': '$699起', '9月/02': '$699起', '9月/23': '$699起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000007077,【大手牽小手】蓋婭莊園.拾粹院文創園區.嘉博館.台鉅美妝觀光工廠一日遊,高雄出發,跟團遊,36人成行,未提供旅遊天數或者一日遊,01,01,巴士 大型遊覽巴士 43人座,第1天: 第1天 - 高雄/台南→蓋婭莊園生技園區→拾粹院文創藝術園區→嘉義東市場→嘉義博物館→台鉅美妝觀光工廠→歸賦 - 住宿地點: 未提供住宿,"{'7月/09': '$699起', '7月/23': '$699起', '8月/06': '$699起', '8月/20': '$699起', '9月/10': '$699起', '9月/24': '$699起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000004270,【十分好玩】雙溪野薑花粽、暖東峽谷、三貂嶺生態隧道一日遊,台北出發,跟團遊,34人成行,未提供旅遊天數或者一日遊,01,01,巴士 大巴 43人座,第1天: 第1天 - 台北→三貂嶺生態友善隧道→雙溪平林休閒園區野薑花粽DIY→十分老街(午餐自理)→十分瀑布→暖東峽谷森林步道→返回台北 - 住宿地點: 未提供住宿,"{'6月/07': '已報名 13 $699起', '7月/02': '已報名 2 $699起', '7月/24': '$699起', '8月/16': '$699起', '8月/29': '$699起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000006761,【十分好玩】雙溪野薑花粽、暖東峽谷、三貂嶺生態隧道一日遊,新北出發,跟團遊,30人成行,未提供旅遊天數或者一日遊,01,01,未提供交通方式,第1天: 第1天 - 新北集合→三貂嶺生態友善隧道→雙溪平林休閒園區野薑花粽DIY→十分老街(午餐自理)→十分瀑布→暖東峽谷森林步道→返回新北 - 住宿地點: 未提供住宿,"{'6月/06': '$699起', '7月/03': '$699起', '7月/04': '$699起', '7月/23': '$699起', '7月/26': '$699起', '8月/14': '$699起', '8月/27': '$699起', '8月/28': '$699起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000006997,【幸福吃到飽】小南海綠湖濱、美食奇美、六號小島小火車、南科考古館一日遊,高雄出發,跟團遊,36人成行,未提供旅遊天數或者一日遊,01,01,巴士 大型遊覽巴士 43人座,第1天: 第1天 - 高雄→小南海吊橋湖濱自然生態→北門洗滌鹽觀光工廠→七股鹽山小火車(六號小島水上屋)→奇美幸福工廠吃到飽→萬國通路創意觀光工廠→南科考古館(門票自理)→賦歸 - 住宿地點: 未提供住宿,"{'6月/04': '$699起', '6月/18': '$699起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000007010,【夏日採果趣】台灣玻璃館.鹿港老街.彰化採果.拾粹院文創園區一日遊,高雄出發,跟團遊,36人成行,未提供旅遊天數或者一日遊,01,01,巴士 大型遊覽巴士 43人座,第1天: 第1天 - 高雄/台南→台灣玻璃館＆玻璃媽祖廟→鹿港老街→彰化採果→拾粹院文創園區→賦歸 - 住宿地點: 未提供住宿,"{'6月/12': '$699起', '6月/19': '$699起', '7月/03': '$699起', '7月/10': '$699起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000006265,【夏日冬山】最夯抹茶小丸子、舊河道駁仔船、鄧伯花廊紫色隧道宜蘭一日遊,台北出發,跟團遊,30人成行,未提供旅遊天數或者一日遊,01,01,未提供交通方式,第1天: 第1天 - 台北出發→宜蘭冬山～最夯「抹茶小丸子」日本來的波波草→冬山河～舊河道駁仔船體驗→午餐自理(冬山老街)→私房景點～鄧伯花廊咖啡→「抹茶湖」望龍埤→Herbelle龍潭湖畔悠活園區→台北 - 住宿地點: 未提供住宿,"{'7月/02': '已報名 7 $699起', '7月/12': '將成團 已報名 30 $699起', '7月/16': '已報名 3 $699起', '7月/26': '$699起', '7月/30': '$699起', '8月/06': '$699起', '8月/09': '$699起', '8月/13': '$699起', '8月/16': '$699起', '8月/20': '$699起', '8月/27': '$699起', '8月/30': '$699起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000007035,【夏日冬山】最夯抹茶小丸子、舊河道駁仔船、鄧伯花廊紫色隧道宜蘭一日遊,新北出發,跟團遊,30人成行,未提供旅遊天數或者一日遊,01,01,巴士 大巴 43人座,第1天: 第1天 - 新北出發→宜蘭冬山～最夯「抹茶小丸子」日本來的波波草→冬山河～舊河道駁仔船體驗→午餐自理(冬山老街)→私房景點～鄧伯花廊咖啡→「抹茶湖」望龍埤→Herbelle龍潭湖畔悠活園區→新北 - 住宿地點: 未提供住宿,"{'7月/09': '已報名 21 $699起', '7月/23': '已報名 4 $699起', '8月/02': '已報名 2 $699起', '8月/13': '$699起', '8月/22': '已報名 2 $699起', '8月/27': '$699起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000006995,【阿里山真消暑】森林遊樂區翠綠山林健康步道、高山氧生芬多精吸到飽一日遊,高雄出發,跟團遊,36人成行,未提供旅遊天數或者一日遊,01,01,巴士 大型遊覽巴士 43人座,第1天: 第1天 - 0630高雄/台南→中途休息經由阿里山公路→阿里山森林遊樂園區(門票及遊園車票請自費)→午餐商圈自理→ 森林遊樂區健康行，大口呼吸芬多精→1530集合下山→中途休息→賦歸 - 住宿地點: 未提供住宿,"{'6月/05': '$699起', '6月/24': '已報名 1 $699起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000003723,【繽紛繡球花毯】花露農場繡球花季、穿龍豆腐坊～美味豆花、竹南美食一日,台北出發,跟團遊,38人成行,未提供旅遊天數或者一日遊,01,01,巴士 大巴 43人座,第1天: 第1天 - 台北出發→花露農場(繡球花海)→福樂麵店(午餐自理)→穿龍豆腐房～品嘗美味豆花(黑糖豆花)→復古街景好好拍/湖口好客文創園區→台北 - 住宿地點: 未提供住宿,"{'5月/28': '將成團 已報名 16 $799起', '5月/31': '可候補 已報名 34 $799起', '6月/04': '已成團 已報名 34 $799起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000006614,【自然森林浴】特富野清幽森林鐵路古道、豐富林相生態一日遊,高雄出發,跟團遊,40人成行,未提供旅遊天數或者一日遊,01,01,巴士 大型遊覽巴士 43人座,第1天: 第1天 - 高雄/台南→經阿里山公路→特富野古道新面貌→中午享用美味精緻便當→賦歸 - 住宿地點: 未提供住宿,"{'6月/05': '$899起', '6月/14': '$899起', '6月/24': '$899起', '7月/05': '$899起', '7月/15': '$899起', '7月/22': '$899起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000006659,【自然森林浴】特富野清幽森林鐵路古道豐富林相生態、萬客香四秀仔一日遊,屏東出發,跟團遊,36人成行,未提供旅遊天數或者一日遊,01,01,未提供交通方式,第1天: 第1天 - 屏東→經阿里山公路→特富野古道(午餐享用美味便當)→萬客香伴手禮品嘗咖啡點心→賦歸 - 住宿地點: 未提供住宿,{'5月/21': '將成團 已報名 33 $990起'}
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000003476,【泡湯‧賞花‧嚐美食】礁溪葛瑪蘭之星自助午餐、露天溫泉、東北角一日遊,新北出發,跟團遊,30人成行,未提供旅遊天數或者一日遊,01,01,未提供交通方式,第1天: 第1天 - 新北指定地點出發→葛瑪蘭之星飯店享受露天風呂→飯店自助午餐吃到飽→王老五鴨賞文化館→北關海潮公園→三貂角燈塔與馬崗漁港→返回新北指定地點 - 住宿地點: 未提供住宿,"{'6月/03': '可候補 已報名 41 $1,199起', '6月/11': '已報名 12 $1,199起', '6月/18': '已成團 已報名 36 $1,199起', '7月/03': '已報名 13 $1,299起', '7月/17': '已報名 6 $1,299起', '7月/26': '已報名 3 $1,299起', '8月/08': '已報名 7 $1,299起', '8月/16': '已報名 4 $1,299起', '8月/23': '$1,299起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000006739,【五星永豐棧酒店】漫遊獅山藤坪步道、浪漫賞寶山水庫湖景1+1天,台中出發,跟團遊,30人成行,2天1夜,01,01,巴士 大巴士 43人座,第1天: 第1天 - 台中火車站→獅山風景區～藤坪步道→北埔老街美食巡禮→美拍吊橋賞自然幽靜湖景～漫遊寶山水庫→融樂或立康觀光工廠→返抵飯店 - 住宿地點: 未提供住宿 | 第2天: 第2天 - 悠閒享用飯店早午餐→11點自行辦理退房→享用飯店設施(可加購童媽吉樂園、五星飯店下午茶)或自行前往台中商圈血拚趣→返回溫暖的家 - 住宿地點: 未提供住宿,"{'6月/04': '已成團 已報名 33 $1,499起', '6月/06': '已報名 4 $1,499起', '6月/12': '已報名 11 $1,499起', '6月/14': '可候補 已報名 40 $1,499起', '6月/20': '已報名 2 $1,499起', '6月/21': '已成團 已報名 39 $1,499起', '6月/27': '已報名 6 $1,499起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000007057,【來嘉山海戀】奮起湖杉林巨木、雅聞湖濱森林、入住月灣獨棟VILLA二日,台中出發,跟團遊,32人成行,2天1夜,01,01,巴士 大巴43座 43人座,第1天: 第1天 - 台中宮原眼科出發→白水湖壽島、海上馬桶、養蚵夫婦觀光特色郵筒→布袋漁港觀光魚市→高跟鞋教堂→雅聞湖濱療癒森林→北回歸線標誌公園→文化路夜市→阿里山月灣Villa - 住宿地點: 未提供住宿 | 第2天: 第2天 - 預計09:00離開飯店→奮起湖半日遊【木馬棧道－杉林步道、翠竹坡、奮起湖巨木、奮起湖老街、】→公興森態園區(阿里山土匪森活村)→龍美環狀步道→台中 - 住宿地點: 未提供住宿,"{'6月/10': '將成團 已報名 24 $1,799起', '6月/16': '已報名 12 $1,799起', '6月/25': '可候補 已報名 38 $1,599起', '7月/01': '已成團 已報名 34 $1,599起', '7月/09': '已成團 已報名 36 $1,599起', '7月/16': '已成團 已報名 34 $1,599起', '7月/26': '已成團 已報名 32 $1,799起', '7月/28': '已成團 已報名 38 $1,799起', '7月/29': '將成團 已報名 28 $1,599起', '7月/30': '將成團 已報名 30 $1,599起', '8月/05': '可候補 已報名 36 $1,599起', '8月/30': '已成團 已報名 34 $1,799起', '9月/02': '已成團 已報名 32 $1,599起', '9月/04': '將成團 已報名 26 $1,599起', '9月/06': '已成團 已報名 36 $1,799起', '9月/09': '將成團 已報名 24 $1,599起', '9月/11': '已成團 已報名 32 $1,599起', '9月/18': '將成團 已報名 30 $1,599起', '9月/23': '將成團 已報名 28 $1,599起', '9月/25': '將成團 已報名 29 $1,599起', '10月/02': '$1,599起', '10月/04': '$1,799起', '10月/09': '$1,599起', '10月/15': '已報名 1 $1,599起', '10月/25': '$1,799起', '11月/04': '$1,599起', '11月/14': '$1,599起', '11月/20': '$1,599起', '11月/29': '$1,799起', '12月/03': '$1,599起', '12月/13': '$1,799起', '12月/17': '$1,599起', '12月/26': '$1,599起', '12月/29': '$1,799起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000005495,【迷你團】寒溪呢森林人文叡地五元二角綠廊道一日遊,高雄出發,跟團遊,7人成行,未提供旅遊天數或者一日遊,01,01,巴士 九人座商旅車 7人座,第1天: 第1天 - 高雄貴賓府上→古坑→台版小京都嵐山竹林～草嶺五元兩角、竹炭窯、杉林步道、雲嶺之丘→梅山→寒溪呢森林人文叡地～浪漫櫻花谷(賞櫻季約1月～４月) →高雄貴賓府上 - 住宿地點: 未提供住宿,"{'6月/13': '$1,630起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000006967,【浪漫仙境】寒溪呢森林人文睿地、峭壁雄風、草嶺風情一日遊,高雄出發,跟團遊,35人成行,未提供旅遊天數或者一日遊,01,01,未提供交通方式,第1天: 第1天 - 高雄/台南→雲林草嶺換搭中巴→草嶺市集午餐自理→峭壁雄風(草嶺四面佛)→寒溪呢森林人文睿地→草嶺市街品嘗苦茶油雞→賦歸 - 住宿地點: 未提供住宿,"{'6月/13': '已報名 1 $1,630起', '6月/25': '$1,630起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000007069,【超值線上旅展】南北管戲曲文化體驗、台灣工藝園區、議政民主時刻館二日遊,高雄出發,跟團遊,36人成行,2天1夜,01,01,未提供交通方式,第1天: 第1天 - 高雄/台南→特有生物保育中心→集集車站→本草自然生技園區→草屯商圈自理午餐→臺灣工藝文化園區→立法院民主時刻館→大里藝術廣場→雀客旅館台中文心中清館→商圈自理晚餐 - 住宿地點: 未提供住宿 | 第2天: 第2天 - 晨喚早餐→退房出發→南北管音樂戲曲館(導覽+樂器體驗)→台灣玻璃館→鹿港老街→商圈午餐自理→芳苑海空步道→拾粹院文創藝術園區→賦歸 - 住宿地點: 未提供住宿,"{'5月/28': '$1,699起', '6月/05': '$1,699起', '6月/26': '$1,699起', '7月/08': '$1,699起', '7月/15': '$1,699起', '7月/29': '$1,699起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000007039,【玩夏北海】容軒步道、清水濕地粉嫩荷花海、深澳漁港風光、沐舍溫泉二日遊,台北出發,跟團遊,32人成行,2天1夜,01,01,巴士 大巴 43人座,第1天: 第1天 - 台北車站東三門集合出發→山海景觀秘境～容軒步道、360度望海巷跨海景觀橋→深澳岬角～番仔澳酋長岩公園、海天步道、深澳漁港(午餐敬請自理)→一太衛浴觀光工廠→夏季限定～清水濕地粉嫩荷花海→入住沐舍溫泉渡假酒店→晚間自行前往金山老街晚餐 - 住宿地點: 未提供住宿 | 第2天: 第2天 - 飯店內享用早餐→自由活動後自行辦理退房 - 住宿地點: 未提供住宿,"{'6月/24': '$1,799起', '6月/28': '$1,799起', '7月/07': '$1,799起', '7月/14': '$1,799起', '7月/16': '已報名 3 $1,799起', '7月/21': '$1,799起', '8月/04': '$1,799起', '8月/11': '$1,799起', '8月/15': '$1,799起', '8月/20': '$1,799起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000003651,佐登妮絲歐風城堡、瑞龍飛瀑、3D好美里戶外美術館、布袋漁港嚐鮮二日遊,新北出發,跟團遊,34人成行,2天1夜,01,01,巴士 大巴 43人座,第1天: 第1天 - 新北地區 出發→竹山紫南宮(午餐自理)→瑞龍瀑布園區→佐登妮絲城堡→嘉義文化路夜市(晚餐自理)→阿里山月灣Villa - 住宿地點: 未提供住宿 | 第2天: 第2天 - 飯店集合出發→好美里3D海洋世界戶外美術館→高跟鞋教堂→布袋漁港(午餐自理)→拾粹院文創藝術園區→返回新北地區 - 住宿地點: 未提供住宿,"{'6月/12': '將成團 已報名 30 $1,799起', '6月/27': '已成團 已報名 36 $1,799起', '6月/30': '已成團 已報名 36 $1,899起', '7月/04': '將成團 已報名 27 $1,799起', '7月/07': '將成團 已報名 28 $1,899起', '7月/17': '將成團 已報名 24 $1,799起', '7月/18': '將成團 已報名 21 $1,799起', '7月/24': '將成團 已報名 31 $1,799起', '8月/01': '將成團 已報名 20 $1,799起', '8月/11': '已報名 16 $1,899起', '8月/14': '已報名 5 $1,799起', '8月/22': '已報名 6 $1,799起', '9月/08': '已報名 6 $1,899起', '9月/15': '已報名 10 $1,899起', '9月/29': '已報名 4 $1,899起', '10月/16': '$1,799起', '10月/18': '已報名 8 $1,799起', '10月/23': '$1,799起', '10月/27': '已報名 6 $1,899起', '11月/13': '$1,799起', '11月/21': '$1,799起', '11月/27': '$1,799起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000007062,【浪漫仙境】寒溪呢森林人文睿地、峭壁雄風、草嶺風情一日遊,高雄出發,跟團遊,35人成行,未提供旅遊天數或者一日遊,01,01,巴士 大型遊覽巴士 43人座,第1天: 第1天 - 高雄楠梓→雲林草嶺換搭中巴→草嶺餐廳養生合菜午餐→峭壁雄風(草嶺四面佛)→寒溪呢森林人文睿地→草嶺市街品嘗苦茶油雞→賦歸 - 住宿地點: 未提供住宿,"{'6月/25': '已報名 3 $1,850起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000006683,【夕落旗津沙灘道】屏東舊紙場遺址、勝利星村、夜宿旗津深度漫遊二日,台中出發,跟團遊,30人成行,2天1夜,01,01,巴士 大巴士 43人座,第1天: 第1天 - 台中出發→屏東夜市午餐自理→勝利星村創意生活園區→屏東縣民公園-地景劇場→旗津道沙灘酒店-自由前往旗津沙灘 - 住宿地點: 未提供住宿 | 第2天: 第2天 - 自由前往旗津景點→預計8:30飯店步行出發→旗后燈塔/旗津星空隧道/海馬堤防/仙人掌步道→旗津老街午餐自理→詩舒曼蠶絲文化園區→橋頭糖廠(台灣糖業博物館)-→台中 - 住宿地點: 未提供住宿,"{'6月/01': '將成團 已報名 18 $2,899起', '6月/13': '可候補 已報名 38 $1,899起', '6月/21': '已報名 12 $1,999起', '6月/27': '可候補 已報名 38 $1,899起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000006813,【北海湯旅】陽明山竹子湖花季、龜吼品蟹市集、情人湖、金山沐舍溫泉二日遊,台北出發,跟團遊,32人成行,2天1夜,01,01,巴士 大巴 43人座,第1天: 第1天 - 台北車站集合出發→陽明山竹子湖花季～5-6月繡球花季→龜吼漁夫市集(午餐敬請自理)→一太衛浴觀光工廠→情人湖吊橋、環湖步道→入住沐舍溫泉渡假酒店→晚間自行前往金山老街晚餐 - 住宿地點: 未提供住宿 | 第2天: 第2天 - 飯店內享用早餐→自由活動後自行辦理退房 - 住宿地點: 未提供住宿,"{'5月/31': '已報名 14 $1,899起', '6月/06': '$1,899起', '6月/14': '已報名 12 $1,899起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000005790,【迷你團】平溪十分瀑布和平島正濱彩色屋地景藝術一日遊,台北出發,跟團遊,4人成行,未提供旅遊天數或者一日遊,01,01,巴士 小巴 7人座,第1天: 第1天 - 台北→(約1小時)→熱門景點/平溪老街→十分瀑布→碧砂漁港(午餐自理)→和平島地質公園(門票自費)→正濱漁港彩色屋→大武崙砲台→(約1小時)→台北 - 住宿地點: 未提供住宿,"{'5月/27': '可候補 $1,988起', '5月/28': '可候補 $1,988起', '5月/29': '可候補 $1,988起', '5月/30': '可候補 $1,988起', '5月/31': '可候補 $1,988起', '6月/01': '可候補 $1,988起', '6月/02': '可候補 $1,988起', '6月/03': '可候補 $1,988起', '6月/04': '可候補 $1,988起', '6月/05': '可候補 $1,988起', '6月/06': '可候補 $1,988起', '6月/07': '可候補 $1,988起', '6月/08': '可候補 $1,988起', '6月/09': '可候補 $1,988起', '6月/10': '可候補 $1,988起', '6月/11': '可候補 $1,988起', '6月/12': '可候補 $1,988起', '6月/13': '可候補 $1,988起', '6月/14': '可候補 $1,988起', '6月/15': '可候補 $1,988起', '6月/16': '可候補 $1,988起', '6月/17': '可候補 $1,988起', '6月/18': '可候補 $1,988起', '6月/19': '可候補 $1,988起', '6月/20': '可候補 $1,988起', '6月/21': '可候補 $1,988起', '6月/22': '可候補 $1,988起', '6月/23': '可候補 $1,988起', '6月/24': '可候補 $1,988起', '6月/25': '可候補 $1,988起', '6月/26': '可候補 $1,988起', '6月/27': '可候補 $1,988起', '6月/28': '可候補 $1,988起', '6月/29': '可候補 $1,988起', '6月/30': '可候補 $1,988起'}"
東南旅遊,https://trip.settour.com.tw/taiwan/product/GRT0000007070,明德水庫湖光山色、香山濕地賞蟹步道、入住東勢林場森林會館一泊二食二日遊,台北出發,跟團遊,30人成行,2天1夜,01,01,巴士 大巴 43人座,第1天: 第1天 - 台北車站集合出發→湖光山色～明德水庫湖濱步道→三義客家美食探索(午餐敬請自理)→台灣最美的森林生態花園～東勢林場-自由享受森林浴或來場體能訓練、泡美人足湯...→林場內享用晚餐(3000元/桌)→自由參加夜觀導覽活動 - 住宿地點: 未提供住宿 | 第2天: 第2天 - 飯店早餐→特別安排手工香皂DIY及日間森林植物生態導覽解說→豐原廟東美食商圈探索(午餐敬請自理)→國家級重要濕地～香山濕地賞蟹步道→濟生Beauty新竹觀光工廠→返回台北 - 住宿地點: 未提供住宿,"{'6月/24': '可候補 已報名 40 $1,999起', '6月/26': '可候補 已報名 40 $1,999起', '7月/04': '已報名 18 $2,199起', '7月/08': '已報名 14 $2,199起', '7月/18': '已報名 6 $2,199起', '7月/22': '$2,199起', '7月/30': '$2,199起', '8月/08': '$2,199起', '8月/12': '$2,199起', '8月/15': '$2,199起', '8月/22': '已報名 4 $2,199起', '8月/26': '$2,199起', '9月/05': '已報名 2 $2,099起', '9月/09': '已報名 10 $2,099起', '9月/23': '已報名 8 $2,099起', '9月/26': '$2,099起'}"
